Time (s)	Fz	COPx	COPy
0.526368	715.731980	-1.687732	-0.584156
0.527366	712.459401	-1.766343	-0.514193
0.528365	712.459401	-1.766343	-0.514193
0.529364	712.494086	-1.618668	-0.659367
0.530363	720.519263	-1.718811	-0.323456
0.531362	718.954928	-1.900934	-0.502477
0.532360	718.989613	-1.754587	-0.646339
0.533359	733.659115	-1.765920	-0.799349
0.534358	715.717034	-1.833146	-0.576979
0.535357	715.697295	-1.834743	-0.439636
0.536356	718.989613	-1.754587	-0.646339
0.537354	712.517335	-1.765225	-0.663132
0.538353	718.954928	-1.900934	-0.502477
0.539352	712.459401	-1.766343	-0.514193
0.540351	709.201768	-1.698927	-0.450830
0.541350	715.717034	-1.833146	-0.576979
0.542348	715.717034	-1.833146	-0.576979
0.543347	718.954928	-1.900934	-0.502477
0.544346	712.502389	-1.911296	-0.655923
0.545345	715.717034	-1.833146	-0.576979
0.546344	715.717034	-1.833146	-0.576979
0.547342	718.969874	-1.756174	-0.509624
0.548341	715.717034	-1.833146	-0.576979
0.549340	718.954928	-1.900934	-0.502477
0.550339	715.717034	-1.833146	-0.576979
0.551338	723.876063	-1.853741	-0.738565
0.552336	718.954928	-1.900934	-0.502477
0.553335	712.482650	-1.912902	-0.517963
0.554334	712.502389	-1.911296	-0.655923
0.555333	718.954928	-1.900934	-0.502477
0.556332	712.502389	-1.911296	-0.655923
0.557330	722.192822	-1.968115	-0.428643
0.558329	718.954928	-1.900934	-0.502477
0.559328	712.502389	-1.911296	-0.655923
0.560327	715.740283	-1.979036	-0.580730
0.561326	712.467704	-2.058984	-0.510751
0.562324	715.717034	-1.833146	-0.576979
0.563323	715.717034	-1.833146	-0.576979
0.564322	712.502389	-1.911296	-0.655923
0.565321	715.717034	-1.833146	-0.576979
0.566320	712.502389	-1.911296	-0.655923
0.567318	712.502389	-1.911296	-0.655923
0.568317	712.502389	-1.911296	-0.655923
0.569316	712.502389	-1.911296	-0.655923
0.570315	712.467704	-2.058984	-0.510751
0.571314	715.740283	-1.979036	-0.580730
0.572312	723.841378	-1.999105	-0.595678
0.573311	714.150945	-1.942838	-0.824700
0.574310	712.502389	-1.911296	-0.655923
0.575309	712.467704	-2.058984	-0.510751
0.576308	712.502389	-1.911296	-0.655923
0.577306	720.626733	-2.077115	-0.673816
0.578305	717.330905	-2.011410	-0.600997
0.579304	717.354153	-2.156966	-0.604738
0.580303	714.116260	-2.090186	-0.679871
0.581302	717.354153	-2.156966	-0.604738
0.582300	712.467704	-2.058984	-0.510751
0.583299	715.740283	-1.979036	-0.580730
0.584298	715.740283	-1.979036	-0.580730
0.585297	717.388839	-2.010279	-0.748917
0.586296	723.884366	-2.141765	-0.735175
0.587294	714.116260	-2.090186	-0.679871
0.588293	717.354153	-2.156966	-0.604738
0.589292	720.626733	-2.077115	-0.673816
0.590291	722.118187	-2.040274	-0.340761
0.591290	717.354153	-2.156966	-0.604738
0.592288	717.354153	-2.156966	-0.604738
0.593287	709.175385	-2.141290	-0.301517
0.594286	714.116260	-2.090186	-0.679871
0.595285	714.116260	-2.090186	-0.679871
0.596284	710.878366	-2.022798	-0.755688
0.597282	717.354153	-2.156966	-0.604738
0.598281	720.626733	-2.077115	-0.673816
0.599280	720.611787	-2.221549	-0.666688
0.600279	714.081574	-2.237549	-0.535028
0.601278	720.592047	-2.223145	-0.530281
0.602276	717.354153	-2.156966	-0.604738
0.603275	710.901615	-2.169675	-0.759459
0.604274	714.116260	-2.090186	-0.679871
0.605273	720.611787	-2.221549	-0.666688
0.606272	717.339208	-2.302060	-0.597577
0.607270	720.611787	-2.221549	-0.666688
0.608269	717.339208	-2.302060	-0.597577
0.609268	710.901615	-2.169675	-0.759459
0.610267	717.339208	-2.302060	-0.597577
0.611266	714.139508	-2.236395	-0.683627
0.612264	709.195125	-2.139670	-0.440127
0.613263	714.081574	-2.237549	-0.535028
0.614262	717.339208	-2.302060	-0.597577
0.615261	717.339208	-2.302060	-0.597577
0.616260	714.081574	-2.237549	-0.535028
0.617258	717.339208	-2.302060	-0.597577
0.618257	710.866929	-2.317708	-0.613965
0.619256	717.354153	-2.156966	-0.604738
0.620255	714.124562	-2.382144	-0.676435
0.621254	714.124562	-2.382144	-0.676435
0.622252	720.600350	-2.512478	-0.526878
0.623251	717.339208	-2.302060	-0.597577
0.624250	717.382196	-2.445995	-0.738339
0.625249	707.695272	-2.544494	-0.836301
0.626248	714.124562	-2.382144	-0.676435
0.627246	717.339208	-2.302060	-0.597577
0.628245	714.089877	-2.529519	-0.531594
0.629244	714.124562	-2.382144	-0.676435
0.630243	717.339208	-2.302060	-0.597577
